sale_id,product_id,customer_id,sales_date,discount,final_price
5637,10,61,2024-02-22,0.1,170.1
5638,8,16,2024-03-22,0.05,151.05
5639,1,92,2024-10-18,0.05,141.55
5640,10,50,2024-08-24,0.1,170.1
5641,10,102,2024-05-01,0.2,151.2
5642,5,17,2024-03-22,0.05,122.55
5643,8,32,2024-12-31,0.1,143.1
5644,6,90,2024-10-14,0.15,152.15
5645,7,47,2024-05-24,0.05,426.55
5646,5,51,2024-06-01,0.1,116.1
5647,3,33,2024-04-12,0.1,449.1
5648,1,30,2024-11-12,0.15,126.65
5649,12,88,2024-02-16,0.1,152.1
5650,7,90,2024-10-06,0.0,449.0
5651,12,4,2024-12-08,0.05,160.55
5652,11,51,2024-01-28,0.05,616.55
5653,9,55,2024-04-15,0.05,569.05
5654,14,18,2024-11-26,0.0,99.0
5655,10,52,2024-08-12,0.1,170.1
5656,5,107,2024-06-17,0.05,122.55
5657,9,48,2024-12-15,0.0,599.0
5658,8,70,2024-12-23,0.05,151.05
5659,5,42,2024-03-08,0.05,122.55
5660,10,110,2024-03-15,0.05,179.55
5661,13,108,2024-12-31,0.05,521.55
5662,4,57,2024-09-02,0.1,629.1
5663,9,104,2024-05-20,0.1,539.1
5664,13,105,2024-02-02,0.1,494.1
5665,11,75,2024-07-04,0.15,551.65
5666,9,64,2024-12-17,0.0,599.0
5667,4,46,2024-04-05,0.0,699.0
5668,12,48,2024-03-17,0.15,143.65
5669,12,6,2024-05-27,0.1,152.1
5670,9,45,2024-09-25,0.15,509.15
5671,6,119,2024-05-24,0.1,161.1
5672,13,72,2024-12-29,0.05,521.55
5673,6,38,2024-08-22,0.05,170.05
5674,13,70,2024-05-12,0.0,549.0
5675,8,3,2024-11-30,0.0,159.0
5676,3,4,2024-03-06,0.1,449.1
5677,6,13,2024-03-15,0.15,152.15
5678,15,26,2024-11-03,0.1,269.1
5679,10,104,2024-07-21,0.05,179.55
5680,14,4,2024-03-01,0.1,89.1
5681,8,70,2024-10-05,0.05,151.05
5682,11,21,2024-02-01,0.0,649.0
5683,1,119,2024-05-27,0.15,126.65
5684,6,109,2024-09-12,0.1,161.1
5685,7,36,2024-04-09,0.05,426.55
5686,3,35,2024-10-05,0.0,499.0
5687,5,18,2024-07-25,0.0,129.0
5688,14,1,2024-08-17,0.0,99.0
5689,13,34,2024-02-12,0.2,439.2
5690,9,47,2024-08-14,0.0,599.0
5691,5,16,2024-05-24,0.05,122.55
5692,10,114,2024-04-23,0.0,189.0
5693,6,34,2024-03-10,0.1,161.1
5694,12,6,2024-03-21,0.1,152.1
5695,7,104,2024-11-03,0.15,381.65
5696,7,61,2024-08-21,0.1,404.1
5697,3,83,2024-09-18,0.05,474.05
5698,1,101,2024-08-16,0.1,134.1
5699,11,51,2024-04-21,0.1,584.1
5700,7,120,2024-11-27,0.1,404.1
5701,12,60,2024-12-09,0.1,152.1
5702,14,96,2024-03-04,0.15,84.15
5703,1,119,2024-06-15,0.0,149.0
5704,8,67,2024-01-12,0.1,143.1
5705,5,81,2024-11-16,0.05,122.55
5706,12,86,2024-08-28,0.0,169.0
5707,13,71,2024-04-18,0.15,466.65
5708,5,18,2024-07-30,0.0,129.0
5709,7,2,2024-04-23,0.05,426.55
5710,15,103,2024-12-29,0.05,284.05
5711,3,52,2024-05-22,0.1,449.1
5712,8,4,2024-11-23,0.0,159.0
5713,2,92,2024-06-18,0.05,189.05
5714,6,119,2024-08-26,0.2,143.2
5715,4,56,2024-10-17,0.1,629.1
5716,5,39,2024-06-29,0.1,116.1
5717,13,99,2024-02-27,0.05,521.55
5718,9,56,2024-08-24,0.1,539.1
5719,13,62,2024-08-05,0.05,521.55
5720,10,41,2024-06-02,0.1,170.1
5721,12,50,2024-07-11,0.0,169.0
5722,5,112,2024-10-23,0.1,116.1
5723,8,86,2024-04-14,0.15,135.15
5724,9,64,2024-03-26,0.05,569.05
5725,8,27,2024-11-19,0.05,151.05
5726,6,20,2024-12-21,0.05,170.05
5727,6,120,2024-07-30,0.0,179.0
5728,9,74,2024-06-27,0.05,569.05
5729,8,70,2024-05-05,0.05,151.05
5730,3,114,2024-05-21,0.15,424.15
5731,12,53,2024-03-11,0.2,135.2
5732,5,101,2024-12-01,0.05,122.55
5733,6,76,2024-04-22,0.05,170.05
5734,8,119,2024-11-12,0.05,151.05
5735,5,41,2024-04-26,0.15,109.65
5736,12,11,2024-06-11,0.05,160.55
5737,7,62,2024-08-11,0.05,426.55
5738,8,30,2024-08-20,0.05,151.05
5739,8,117,2024-06-21,0.05,151.05
5740,6,8,2024-05-10,0.05,170.05
5741,2,8,2024-08-27,0.05,189.05
5742,4,96,2024-04-09,0.0,699.0
5743,6,93,2024-08-09,0.0,179.0
5744,15,61,2024-03-23,0.0,299.0
5745,8,40,2024-08-26,0.05,151.05
5746,3,9,2024-02-04,0.2,399.2
5747,11,77,2024-07-22,0.05,616.55
5748,11,91,2024-04-09,0.15,551.65
5749,11,66,2024-03-26,0.05,616.55
5750,5,22,2024-11-11,0.0,129.0
5751,3,76,2024-01-18,0.15,424.15
5752,1,92,2024-04-21,0.05,141.55
5753,12,20,2024-12-10,0.0,169.0
5754,13,30,2024-07-20,0.2,439.2
5755,11,20,2024-07-29,0.05,616.55
5756,13,116,2024-06-01,0.0,549.0
5757,1,56,2024-04-12,0.05,141.55
5758,13,66,2024-06-30,0.1,494.1
5759,12,60,2024-09-20,0.05,160.55
5760,12,68,2024-06-05,0.0,169.0
5761,1,32,2024-05-07,0.0,149.0
5762,10,25,2024-03-03,0.1,170.1
5763,8,9,2024-01-13,0.0,159.0
5764,7,40,2024-06-29,0.1,404.1
5765,3,27,2024-11-09,0.15,424.15
5766,14,84,2024-09-25,0.0,99.0
5767,6,71,2024-09-12,0.2,143.2
5768,10,94,2024-07-24,0.3,132.3
5769,1,68,2024-03-27,0.05,141.55
5770,6,109,2024-05-26,0.0,179.0
5771,1,12,2024-05-25,0.0,149.0
5772,5,107,2024-09-23,0.1,116.1
5773,5,3,2024-07-18,0.0,129.0
5774,2,65,2024-04-28,0.1,179.1
5775,5,65,2024-04-04,0.05,122.55
5776,4,120,2024-10-23,0.05,664.05
5777,10,51,2024-10-08,0.05,179.55
5778,13,47,2024-12-29,0.0,549.0
5779,4,22,2024-12-14,0.15,594.15
5780,7,66,2024-03-26,0.05,426.55
5781,8,116,2024-04-15,0.2,127.2
5782,7,67,2024-07-29,0.0,449.0
5783,11,43,2024-09-24,0.1,584.1
5784,2,9,2024-08-06,0.05,189.05
5785,6,87,2024-08-06,0.1,161.1
5786,12,21,2024-09-28,0.1,152.1
5787,2,78,2024-08-31,0.1,179.1
5788,15,51,2024-03-11,0.0,299.0
5789,2,102,2024-09-05,0.05,189.05
5790,4,65,2024-02-15,0.1,629.1
5791,15,75,2024-04-07,0.05,284.05
5792,1,4,2024-12-12,0.15,126.65
5793,3,93,2024-07-07,0.0,499.0
5794,15,31,2024-01-26,0.05,284.05
5795,1,75,2024-02-26,0.0,149.0
5796,12,21,2024-05-20,0.05,160.55
5797,5,97,2024-06-08,0.1,116.1
5798,15,36,2024-05-24,0.15,254.15
5799,10,41,2024-08-14,0.05,179.55
5800,2,69,2024-01-11,0.1,179.1
5801,6,50,2024-11-12,0.15,152.15
5802,12,81,2024-01-27,0.1,152.1
5803,6,76,2024-01-09,0.1,161.1
5804,4,68,2024-12-26,0.15,594.15
5805,12,60,2024-01-17,0.0,169.0
5806,4,1,2024-06-01,0.3,489.3
5807,10,93,2024-07-24,0.0,189.0
5808,3,15,2024-07-28,0.0,499.0
5809,12,4,2024-06-30,0.1,152.1
5810,9,2,2024-07-24,0.1,539.1
5811,7,16,2024-04-07,0.1,404.1
5812,12,18,2024-11-21,0.05,160.55
5813,2,13,2024-03-19,0.0,199.0
5814,12,21,2024-06-22,0.05,160.55
5815,11,54,2024-10-02,0.05,616.55
5816,2,43,2024-03-02,0.1,179.1
5817,5,21,2024-09-18,0.0,129.0
5818,14,116,2024-01-05,0.0,99.0
5819,10,99,2024-12-04,0.05,179.55
5820,15,116,2024-09-11,0.1,269.1
5821,14,35,2024-11-06,0.05,94.05
5822,9,16,2024-10-05,0.15,509.15
5823,15,31,2024-02-04,0.05,284.05
5824,7,98,2024-03-19,0.1,404.1
5825,13,100,2024-09-27,0.2,439.2
5826,9,103,2024-08-24,0.15,509.15
5827,5,92,2024-07-29,0.05,122.55
5828,9,33,2024-03-24,0.1,539.1
5829,8,43,2024-04-18,0.05,151.05
5830,3,13,2024-10-21,0.0,499.0
5831,5,16,2024-08-10,0.0,129.0
5832,13,20,2024-07-04,0.0,549.0
5833,5,100,2024-03-09,0.1,116.1
5834,1,9,2024-03-17,0.05,141.55
5835,6,35,2024-12-31,0.0,179.0
5836,8,100,2024-03-18,0.0,159.0
5837,6,86,2024-12-06,0.0,179.0
5838,13,90,2024-10-08,0.1,494.1
5839,14,16,2024-10-22,0.05,94.05
5840,15,78,2024-11-08,0.1,269.1
5841,5,113,2024-02-06,0.1,116.1
5842,6,39,2024-10-03,0.0,179.0
5843,9,120,2024-02-09,0.0,599.0
5844,11,65,2024-01-19,0.2,519.2
5845,10,71,2024-11-25,0.05,179.55
5846,5,99,2024-08-27,0.0,129.0
5847,7,63,2024-01-22,0.0,449.0
5848,1,55,2024-10-04,0.1,134.1
5849,8,42,2024-10-24,0.05,151.05
5850,4,101,2024-12-23,0.1,629.1
5851,3,90,2024-06-10,0.05,474.05
5852,13,11,2024-08-31,0.05,521.55
5853,13,95,2024-04-14,0.0,549.0
5854,14,93,2024-07-12,0.0,99.0
5855,13,112,2024-05-19,0.1,494.1
5856,4,61,2024-11-10,0.05,664.05
5857,4,107,2024-08-24,0.3,489.3
5858,15,38,2024-11-13,0.05,284.05
5859,15,109,2024-09-27,0.05,284.05
5860,7,100,2024-11-24,0.0,449.0
5861,6,37,2024-07-30,0.1,161.1
5862,13,105,2024-05-24,0.05,521.55
5863,6,103,2024-10-16,0.05,170.05
5864,11,110,2024-07-02,0.05,616.55
5865,2,76,2024-12-31,0.0,199.0
5866,12,38,2024-01-27,0.0,169.0
5867,13,42,2024-10-23,0.05,521.55
5868,7,97,2024-06-25,0.0,449.0
5869,7,12,2024-05-18,0.0,449.0
5870,9,101,2024-05-19,0.05,569.05
5871,5,1,2024-10-11,0.05,122.55
5872,5,79,2024-02-25,0.0,129.0
5873,11,38,2024-11-23,0.15,551.65
5874,10,89,2024-12-09,0.0,189.0
5875,6,93,2024-12-21,0.0,179.0
5876,4,33,2024-01-30,0.15,594.15
5877,8,119,2024-09-15,0.05,151.05
5878,1,106,2024-12-07,0.15,126.65
5879,11,64,2024-11-06,0.2,519.2
5880,3,94,2024-11-24,0.0,499.0
5881,15,94,2024-09-24,0.0,299.0
5882,14,39,2024-07-25,0.15,84.15
5883,6,69,2024-07-26,0.05,170.05
5884,8,57,2024-11-05,0.15,135.15
5885,3,59,2024-12-17,0.1,449.1
5886,8,3,2024-08-07,0.0,159.0
5887,3,67,2024-11-19,0.05,474.05
5888,3,21,2024-01-17,0.2,399.2
5889,14,72,2024-12-30,0.05,94.05
5890,6,43,2024-05-29,0.1,161.1
5891,15,16,2024-05-01,0.15,254.15
5892,6,39,2024-05-04,0.0,179.0
5893,7,101,2024-02-28,0.05,426.55
5894,6,36,2024-02-05,0.15,152.15
5895,3,30,2024-03-23,0.1,449.1
5896,10,23,2024-10-02,0.05,179.55
5897,10,88,2024-01-09,0.1,170.1
5898,9,3,2024-05-18,0.0,599.0
5899,3,84,2024-03-20,0.05,474.05
5900,4,23,2024-07-17,0.1,629.1
5901,11,70,2024-10-11,0.0,649.0
5902,9,6,2024-10-11,0.15,509.15
5903,14,13,2024-05-18,0.05,94.05
5904,9,5,2024-11-18,0.05,569.05
5905,9,24,2024-12-30,0.05,569.05
5906,15,115,2024-11-25,0.3,209.3
5907,1,15,2024-01-08,0.1,134.1
5908,14,53,2024-03-22,0.1,89.1
5909,4,76,2024-03-25,0.1,629.1
5910,7,103,2024-04-12,0.05,426.55
5911,13,62,2024-11-01,0.1,494.1
5912,10,40,2024-09-23,0.1,170.1
5913,1,1,2024-04-23,0.1,134.1
5914,8,96,2024-03-06,0.15,135.15
5915,4,64,2024-12-12,0.2,559.2
5916,10,86,2024-05-03,0.0,189.0
5917,9,8,2024-09-26,0.05,569.05
5918,15,51,2024-04-10,0.05,284.05
5919,7,97,2024-06-12,0.05,426.55
5920,6,45,2024-11-18,0.2,143.2
5921,11,6,2024-12-11,0.2,519.2
5922,14,96,2024-11-02,0.0,99.0
5923,9,98,2024-03-30,0.05,569.05
5924,15,102,2024-08-10,0.05,284.05
5925,14,71,2024-03-05,0.15,84.15
5926,11,101,2024-12-24,0.05,616.55
5927,9,106,2024-04-07,0.05,569.05
5928,10,66,2024-10-31,0.05,179.55
5929,15,68,2024-09-01,0.1,269.1
5930,5,54,2024-06-10,0.0,129.0
5931,8,103,2024-09-10,0.1,143.1
5932,4,115,2024-02-29,0.2,559.2
5933,3,52,2024-05-01,0.0,499.0
5934,5,101,2024-08-19,0.05,122.55
5935,4,82,2024-03-06,0.0,699.0
5936,8,55,2024-03-17,0.3,111.3
5937,8,7,2024-01-07,0.1,143.1
5938,3,4,2024-12-20,0.05,474.05
5939,4,57,2024-11-17,0.05,664.05
5940,8,77,2024-05-05,0.1,143.1
5941,11,15,2024-04-16,0.0,649.0
5942,6,29,2024-10-16,0.15,152.15
5943,12,75,2024-11-03,0.05,160.55
5944,1,69,2024-09-16,0.05,141.55
5945,8,69,2024-02-01,0.1,143.1
5946,4,35,2024-06-05,0.05,664.05
5947,2,64,2024-03-12,0.0,199.0
5948,15,33,2024-07-09,0.0,299.0
5949,9,21,2024-02-18,0.05,569.05
5950,3,67,2024-07-06,0.05,474.05
5951,6,64,2024-11-11,0.05,170.05
5952,13,102,2024-09-03,0.1,494.1
5953,6,61,2024-10-01,0.0,179.0
5954,4,47,2024-06-17,0.05,664.05
5955,8,5,2024-11-09,0.1,143.1
5956,7,29,2024-11-11,0.05,426.55
5957,6,7,2024-11-10,0.05,170.05
5958,15,11,2024-06-22,0.0,299.0
5959,5,2,2024-08-02,0.1,116.1
5960,1,118,2024-12-01,0.05,141.55
5961,4,72,2024-04-29,0.1,629.1
5962,1,117,2024-09-27,0.1,134.1
5963,10,33,2024-12-10,0.15,160.65
5964,12,112,2024-02-11,0.1,152.1
5965,14,52,2024-02-26,0.3,69.3
5966,6,76,2024-11-10,0.0,179.0
5967,13,113,2024-09-30,0.2,439.2
5968,11,9,2024-10-24,0.05,616.55
5969,9,110,2024-09-17,0.05,569.05
5970,15,85,2024-11-23,0.05,284.05
5971,2,53,2024-10-29,0.1,179.1
5972,9,70,2024-04-22,0.1,539.1
5973,5,20,2024-05-24,0.1,116.1
5974,5,54,2024-04-17,0.05,122.55
5975,4,89,2024-05-14,0.0,699.0
5976,5,113,2024-09-06,0.1,116.1
5977,9,40,2024-12-15,0.0,599.0
5978,9,118,2024-08-29,0.0,599.0
5979,12,75,2024-12-13,0.2,135.2
5980,2,41,2024-03-05,0.05,189.05
5981,6,104,2024-10-17,0.0,179.0
5982,2,8,2024-07-13,0.0,199.0
5983,5,26,2024-10-26,0.1,116.1
5984,14,43,2024-11-20,0.15,84.15
5985,11,25,2024-04-30,0.0,649.0
5986,10,80,2024-01-28,0.05,179.55
5987,11,3,2024-12-17,0.2,519.2
5988,7,106,2024-12-31,0.0,449.0
5989,6,47,2024-04-21,0.05,170.05
5990,2,10,2024-12-08,0.15,169.15
5991,7,111,2024-09-24,0.05,426.55
5992,7,42,2024-04-11,0.05,426.55
5993,3,45,2024-11-02,0.2,399.2
5994,15,6,2024-05-31,0.0,299.0
5995,1,41,2024-02-14,0.1,134.1
5996,13,52,2024-06-10,0.05,521.55
5997,8,17,2024-02-05,0.0,159.0
5998,8,114,2024-07-01,0.05,151.05
5999,13,53,2024-04-26,0.0,549.0
6000,3,41,2024-10-26,0.05,474.05
6001,7,59,2024-12-26,0.05,426.55
6002,13,36,2024-12-22,0.1,494.1
6003,10,9,2024-12-20,0.05,179.55
6004,6,46,2024-12-26,0.1,161.1
6005,2,89,2024-03-09,0.05,189.05
6006,4,119,2024-11-01,0.2,559.2
6007,8,9,2024-11-12,0.1,143.1
6008,4,68,2024-02-20,0.05,664.05
6009,9,66,2024-06-05,0.0,599.0
6010,3,3,2024-10-22,0.05,474.05
6011,14,14,2024-02-19,0.05,94.05
6012,4,92,2024-10-21,0.0,699.0
6013,15,58,2024-03-20,0.05,284.05
6014,10,71,2024-12-14,0.0,189.0
6015,1,20,2024-10-25,0.05,141.55
6016,3,97,2024-03-28,0.1,449.1
6017,6,47,2024-07-24,0.0,179.0
6018,6,67,2024-12-11,0.1,161.1
6019,8,55,2024-12-22,0.05,151.05
6020,7,64,2024-03-03,0.2,359.2
6021,3,84,2024-03-31,0.2,399.2
6022,3,106,2024-04-03,0.0,499.0
6023,7,29,2024-08-17,0.0,449.0
6024,6,106,2024-01-19,0.1,161.1
6025,13,99,2024-06-16,0.0,549.0
6026,12,51,2024-12-13,0.1,152.1
6027,15,6,2024-03-21,0.0,299.0
6028,4,61,2024-04-16,0.0,699.0
6029,13,95,2024-05-25,0.1,494.1
6030,13,9,2024-01-10,0.05,521.55
6031,10,120,2024-12-20,0.05,179.55
6032,2,62,2024-07-03,0.05,189.05
6033,3,80,2024-06-23,0.1,449.1
6034,13,89,2024-08-10,0.1,494.1
6035,3,11,2024-07-22,0.1,449.1
6036,6,109,2024-04-17,0.1,161.1
6037,9,115,2024-10-09,0.2,479.2
6038,12,26,2024-07-08,0.1,152.1
6039,9,3,2024-09-20,0.2,479.2
6040,10,32,2024-11-12,0.0,189.0
6041,14,54,2024-11-25,0.05,94.05
6042,2,120,2024-09-05,0.1,179.1
6043,6,59,2024-12-16,0.0,179.0
6044,2,80,2024-12-31,0.05,189.05
6045,12,65,2024-08-10,0.15,143.65
6046,2,77,2024-11-02,0.2,159.2
6047,13,13,2024-12-24,0.05,521.55
6048,12,49,2024-06-28,0.1,152.1
6049,13,90,2024-07-23,0.05,521.55
6050,9,10,2024-06-29,0.0,599.0
6051,11,3,2024-05-19,0.0,649.0
6052,11,13,2024-01-06,0.0,649.0
6053,13,70,2024-03-19,0.1,494.1
6054,2,99,2024-07-28,0.0,199.0
6055,4,63,2024-12-12,0.0,699.0
6056,5,111,2024-07-21,0.2,103.2
6057,12,90,2024-07-15,0.2,135.2
6058,11,112,2024-04-06,0.15,551.65
6059,8,22,2024-12-25,0.1,143.1
6060,3,20,2024-06-22,0.05,474.05
6061,11,117,2024-11-08,0.05,616.55
6062,7,13,2024-06-07,0.2,359.2
6063,2,65,2024-02-05,0.05,189.05
6064,5,77,2024-12-19,0.05,122.55
6065,2,67,2024-03-24,0.2,159.2
6066,11,81,2024-07-15,0.1,584.1
6067,3,65,2024-09-09,0.05,474.05
6068,8,56,2024-04-03,0.1,143.1
6069,9,82,2024-12-01,0.05,569.05
6070,14,24,2024-03-13,0.05,94.05
6071,13,106,2024-08-06,0.05,521.55
6072,8,79,2024-12-06,0.3,111.3
6073,3,41,2024-06-23,0.15,424.15
6074,13,48,2024-11-06,0.05,521.55
6075,3,20,2024-02-29,0.2,399.2
6076,9,118,2024-12-06,0.15,509.15
6077,8,42,2024-11-04,0.1,143.1
6078,13,68,2024-05-05,0.0,549.0
6079,4,17,2024-09-02,0.15,594.15
6080,13,120,2024-11-11,0.05,521.55
6081,15,67,2024-11-16,0.05,284.05
6082,13,72,2024-02-16,0.1,494.1
6083,1,38,2024-03-23,0.0,149.0
6084,10,109,2024-06-11,0.15,160.65
6085,12,53,2024-05-31,0.1,152.1
6086,11,17,2024-05-30,0.1,584.1
6087,6,54,2024-08-19,0.0,179.0
6088,5,41,2024-11-23,0.0,129.0
6089,3,67,2024-02-04,0.05,474.05
6090,1,16,2024-10-21,0.15,126.65
6091,1,115,2024-03-16,0.05,141.55
6092,4,46,2024-12-29,0.0,699.0
6093,11,64,2024-03-22,0.0,649.0
6094,1,15,2024-12-26,0.0,149.0
6095,5,33,2024-12-07,0.15,109.65
6096,11,83,2024-11-21,0.15,551.65
6097,2,79,2024-08-05,0.2,159.2
6098,12,44,2024-04-18,0.0,169.0
6099,2,93,2024-07-15,0.1,179.1
6100,11,45,2024-09-09,0.0,649.0
6101,9,96,2024-09-01,0.05,569.05
6102,2,114,2024-04-28,0.3,139.3
6103,4,42,2024-10-30,0.15,594.15
6104,7,54,2024-10-27,0.0,449.0
6105,4,105,2024-03-14,0.15,594.15
6106,15,112,2024-04-30,0.0,299.0
6107,2,116,2024-08-05,0.0,199.0
6108,11,117,2024-11-20,0.1,584.1
6109,8,92,2024-02-16,0.05,151.05
6110,9,31,2024-02-21,0.05,569.05
6111,14,14,2024-05-27,0.1,89.1
6112,11,1,2024-11-02,0.0,649.0
6113,8,91,2024-06-19,0.05,151.05
6114,7,61,2024-02-16,0.15,381.65
6115,3,10,2024-11-02,0.1,449.1
6116,4,80,2024-10-04,0.0,699.0
6117,2,49,2024-07-07,0.0,199.0
6118,12,50,2024-10-27,0.0,169.0
6119,15,15,2024-09-10,0.15,254.15
6120,13,75,2024-03-22,0.2,439.2
6121,2,31,2024-07-20,0.0,199.0
6122,10,47,2024-06-14,0.0,189.0
6123,5,49,2024-06-18,0.0,129.0
6124,1,18,2024-12-21,0.0,149.0
6125,10,78,2024-03-04,0.0,189.0
6126,13,76,2024-09-18,0.1,494.1
6127,15,76,2024-12-19,0.0,299.0
6128,14,85,2024-08-11,0.0,99.0
6129,1,54,2024-08-14,0.0,149.0
6130,14,23,2024-07-01,0.0,99.0
6131,6,89,2024-07-02,0.15,152.15
6132,13,40,2024-04-12,0.1,494.1
6133,2,36,2024-03-06,0.05,189.05
6134,1,85,2024-03-08,0.1,134.1
6135,12,23,2024-10-20,0.1,152.1
6136,7,82,2024-10-10,0.05,426.55
6137,2,81,2024-04-13,0.15,169.15
6138,9,78,2024-03-05,0.05,569.05
6139,10,93,2024-05-08,0.1,170.1
6140,15,13,2024-12-20,0.15,254.15
6141,14,90,2024-06-24,0.1,89.1
6142,8,29,2024-01-14,0.2,127.2
6143,2,41,2024-03-09,0.05,189.05
6144,9,48,2024-10-01,0.05,569.05
6145,7,8,2024-08-05,0.0,449.0
6146,4,106,2024-12-05,0.0,699.0
6147,11,49,2024-11-02,0.1,584.1
6148,2,1,2024-11-04,0.0,199.0
6149,13,15,2024-08-06,0.05,521.55
6150,13,113,2024-06-07,0.05,521.55
6151,2,62,2024-12-06,0.0,199.0
6152,9,110,2024-12-04,0.05,569.05
6153,10,104,2024-05-23,0.0,189.0
6154,7,26,2024-05-06,0.1,404.1
6155,14,111,2024-06-26,0.0,99.0
6156,14,98,2024-09-27,0.05,94.05
6157,5,91,2024-10-24,0.05,122.55
6158,12,69,2024-01-18,0.0,169.0
6159,10,67,2024-02-29,0.1,170.1
6160,12,110,2024-07-06,0.1,152.1
6161,11,79,2024-11-27,0.0,649.0
6162,1,71,2024-11-03,0.0,149.0
6163,7,89,2024-01-05,0.15,381.65
6164,15,105,2024-08-21,0.1,269.1
6165,11,40,2024-03-26,0.15,551.65
6166,1,62,2024-11-07,0.1,134.1
6167,15,16,2024-12-27,0.15,254.15
6168,3,14,2024-05-26,0.0,499.0
6169,2,99,2024-05-01,0.2,159.2
6170,12,102,2024-11-20,0.2,135.2
6171,2,120,2024-07-15,0.0,199.0
6172,2,99,2024-11-03,0.1,179.1
6173,12,5,2024-01-26,0.05,160.55
6174,13,76,2024-12-07,0.0,549.0
6175,14,28,2024-06-10,0.0,99.0
6176,9,29,2024-10-26,0.0,599.0
6177,7,84,2024-06-19,0.0,449.0
6178,1,88,2024-05-02,0.05,141.55
6179,5,109,2024-07-23,0.1,116.1
6180,2,51,2024-09-19,0.0,199.0
6181,10,116,2024-11-05,0.05,179.55
6182,7,16,2024-11-29,0.05,426.55
6183,11,35,2024-10-02,0.1,584.1
6184,8,52,2024-04-11,0.0,159.0
6185,10,2,2024-02-20,0.05,179.55
6186,12,52,2024-07-10,0.1,152.1
6187,9,24,2024-12-18,0.1,539.1
6188,13,84,2024-03-28,0.0,549.0
6189,5,5,2024-03-23,0.05,122.55
6190,6,67,2024-07-19,0.0,179.0
6191,9,98,2024-09-19,0.15,509.15
6192,13,27,2024-11-16,0.1,494.1
6193,14,51,2024-06-25,0.15,84.15
6194,10,97,2024-05-13,0.1,170.1
6195,7,51,2024-04-26,0.0,449.0
6196,15,37,2024-08-13,0.2,239.2
6197,14,66,2024-03-10,0.15,84.15
6198,4,72,2024-12-08,0.2,559.2
6199,7,40,2024-10-22,0.05,426.55
6200,2,97,2024-05-25,0.1,179.1
6201,10,16,2024-03-20,0.0,189.0
6202,1,24,2024-05-05,0.05,141.55
6203,3,41,2024-11-17,0.05,474.05
6204,5,51,2024-12-04,0.1,116.1
6205,11,23,2024-10-11,0.05,616.55
6206,5,2,2024-01-07,0.2,103.2
6207,4,27,2024-01-04,0.0,699.0
6208,8,50,2024-07-11,0.3,111.3
6209,12,45,2024-04-12,0.2,135.2
6210,7,101,2024-07-26,0.05,426.55
6211,6,55,2024-03-05,0.1,161.1
6212,14,40,2024-10-06,0.05,94.05
6213,6,73,2024-12-02,0.1,161.1
6214,15,2,2024-11-26,0.15,254.15
6215,6,21,2024-04-14,0.0,179.0
6216,4,107,2024-11-10,0.15,594.15
6217,7,66,2024-07-04,0.0,449.0
6218,11,109,2024-12-23,0.05,616.55
6219,1,95,2024-11-12,0.0,149.0
6220,2,60,2024-09-11,0.0,199.0
6221,4,74,2024-06-13,0.0,699.0
6222,12,23,2024-05-10,0.1,152.1
6223,7,53,2024-05-24,0.1,404.1
6224,14,45,2024-12-27,0.1,89.1
6225,4,96,2024-11-09,0.1,629.1
6226,2,63,2024-11-26,0.1,179.1
6227,12,112,2024-11-07,0.05,160.55
6228,2,31,2024-08-05,0.0,199.0
6229,3,46,2024-06-21,0.0,499.0
6230,10,105,2024-02-25,0.1,170.1
6231,12,109,2024-12-18,0.05,160.55
6232,12,103,2024-01-06,0.05,160.55
6233,13,37,2024-06-12,0.2,439.2
6234,2,96,2024-12-20,0.15,169.15
6235,4,107,2024-08-17,0.05,664.05
6236,14,53,2024-10-22,0.15,84.15
6237,10,27,2024-07-01,0.0,189.0
6238,14,107,2024-10-02,0.0,99.0
6239,12,102,2024-12-11,0.0,169.0
6240,14,84,2024-07-23,0.05,94.05
6241,12,24,2024-07-01,0.05,160.55
6242,1,6,2024-06-09,0.05,141.55
6243,6,99,2024-06-02,0.05,170.05
6244,5,20,2024-05-14,0.15,109.65
6245,9,55,2024-01-16,0.2,479.2
6246,12,77,2024-12-30,0.05,160.55
6247,1,3,2024-02-29,0.1,134.1
6248,7,21,2024-03-16,0.0,449.0
6249,10,22,2024-08-21,0.0,189.0
6250,15,55,2024-03-08,0.05,284.05
6251,15,1,2024-10-05,0.05,284.05
6252,5,76,2024-11-27,0.15,109.65
6253,10,31,2024-12-11,0.15,160.65
6254,12,95,2024-02-08,0.0,169.0
6255,1,32,2024-02-11,0.2,119.2
6256,5,67,2024-12-07,0.0,129.0
6257,7,68,2024-02-17,0.1,404.1
6258,15,86,2024-04-29,0.1,269.1
6259,7,101,2024-11-10,0.05,426.55
6260,4,68,2024-04-07,0.2,559.2
6261,8,50,2024-11-25,0.1,143.1
6262,7,88,2024-03-26,0.1,404.1
6263,8,60,2024-12-06,0.0,159.0
6264,4,4,2024-01-21,0.0,699.0
6265,12,83,2024-09-24,0.15,143.65
6266,5,4,2024-06-01,0.0,129.0
6267,5,56,2024-06-04,0.1,116.1
6268,5,88,2024-10-22,0.15,109.65
6269,2,95,2024-11-04,0.0,199.0
6270,1,14,2024-09-15,0.15,126.65
6271,4,31,2024-06-03,0.15,594.15
