sale_id,product_id,customer_id,sales_date,discount,final_price,sales_rating
5543,2,17,2024-03-12,0.05,189.05,3.7
5544,5,92,2024-07-20,0.05,122.55,4.9
5545,7,97,2024-11-10,0.05,426.55,4.1
5546,2,63,2024-03-16,0.05,189.05,3.5
5547,1,75,2024-02-09,0.05,141.55,3.6
5548,5,14,2024-08-30,0.1,116.1,4.9
5549,15,1,2024-01-16,0.0,299.0,3.7
5550,13,60,2024-11-28,0.05,521.55,4.6
5551,7,25,2024-11-08,0.2,359.2,3.9
5552,7,57,2024-06-12,0.1,404.1,4.4
5553,5,103,2024-10-21,0.1,116.1,4.3
5554,10,76,2024-05-10,0.1,170.1,4.2
5555,4,42,2024-09-08,0.0,699.0,4.1
5556,6,112,2024-10-24,0.1,161.1,4.0
5557,3,84,2024-10-20,0.15,424.15,4.3
5558,4,21,2024-03-16,0.0,699.0,4.9
5559,10,28,2024-11-07,0.1,170.1,4.5
5560,4,66,2024-11-08,0.15,594.15,4.1
5561,8,29,2024-10-10,0.1,143.1,4.9
5562,2,99,2024-06-02,0.0,199.0,4.6
5563,9,25,2024-10-24,0.2,479.2,4.5
5564,5,63,2024-04-02,0.2,103.2,4.9
5565,15,112,2024-08-27,0.05,284.05,4.6
5566,15,56,2024-07-22,0.15,254.15,3.7
5567,3,82,2024-04-27,0.05,474.05,4.9
5568,4,18,2024-12-02,0.0,699.0,4.3
5569,8,99,2024-11-20,0.1,143.1,4.2
5570,6,67,2024-06-30,0.0,179.0,4.5
5571,12,98,2024-11-15,0.05,160.55,4.6
5572,4,60,2024-04-03,0.05,664.05,3.8
5573,5,55,2024-12-19,0.0,129.0,3.9
5574,11,103,2024-01-18,0.05,616.55,3.9
5575,7,36,2024-01-01,0.0,449.0,3.6
5576,12,43,2024-01-13,0.1,152.1,3.5
5577,7,64,2024-08-03,0.05,426.55,3.3
5578,6,18,2024-12-10,0.05,170.05,5.0
5579,1,23,2024-04-23,0.1,134.1,3.7
5580,11,85,2024-08-29,0.1,584.1,3.7
5581,14,87,2024-12-01,0.0,99.0,4.6
5582,1,18,2024-03-10,0.0,149.0,4.0
5583,12,43,2024-12-12,0.0,169.0,4.7
5584,1,80,2024-12-31,0.1,134.1,4.2
5585,4,60,2024-07-12,0.0,699.0,4.5
5586,5,52,2024-10-29,0.15,109.65,4.4
5587,11,87,2024-11-02,0.1,584.1,4.5
5588,13,64,2024-05-11,0.0,549.0,4.2
5589,10,9,2024-01-26,0.0,189.0,4.2
5590,5,28,2024-05-16,0.05,122.55,4.5
5591,2,107,2024-10-15,0.1,179.1,4.6
5592,14,1,2024-08-06,0.05,94.05,4.9
5593,2,5,2024-06-03,0.0,199.0,4.9
5594,9,60,2024-12-11,0.05,569.05,3.6
5595,6,79,2024-07-18,0.1,161.1,3.9
5596,6,106,2024-04-20,0.0,179.0,4.3
5597,7,12,2024-12-28,0.2,359.2,4.4
5598,5,116,2024-02-14,0.0,129.0,4.8
5599,14,52,2024-01-07,0.05,94.05,4.6
5600,3,117,2024-12-22,0.0,499.0,3.9
5601,10,96,2024-03-11,0.0,189.0,3.1
5602,3,29,2024-07-13,0.1,449.1,4.1
5603,1,100,2024-07-29,0.0,149.0,3.4
5604,4,46,2024-10-16,0.1,629.1,4.5
5605,10,47,2024-06-07,0.05,179.55,4.0
5606,6,103,2024-07-30,0.1,161.1,3.6
5607,4,15,2024-08-15,0.0,699.0,3.9
5608,9,96,2024-05-07,0.05,569.05,4.2
5609,5,56,2024-01-23,0.1,116.1,3.7
5610,7,42,2024-09-30,0.0,449.0,4.5
5611,11,57,2024-12-02,0.1,584.1,5.0
5612,2,62,2024-09-24,0.2,159.2,4.3
5613,14,102,2024-07-07,0.05,94.05,4.2
5614,6,1,2024-05-29,0.0,179.0,3.6
5615,2,79,2024-08-11,0.15,169.15,4.4
5616,7,45,2024-11-22,0.2,359.2,4.0
5617,8,61,2024-02-22,0.1,143.1,4.0
5618,13,30,2024-01-10,0.15,466.65,4.1
5619,8,51,2024-11-08,0.05,151.05,3.6
5620,8,102,2024-05-20,0.0,159.0,4.4
5621,12,59,2024-10-09,0.0,169.0,5.0
5622,12,81,2024-04-30,0.0,169.0,4.1
5623,3,109,2024-10-06,0.05,474.05,4.5
5624,3,100,2024-03-11,0.15,424.15,4.4
5625,12,13,2024-11-18,0.1,152.1,4.6
5626,9,62,2024-04-02,0.2,479.2,4.8
5627,10,107,2024-12-04,0.0,189.0,4.6
5628,10,119,2024-07-17,0.15,160.65,3.8
5629,5,94,2024-11-04,0.1,116.1,5.0
5630,5,90,2024-12-04,0.1,116.1,4.2
5631,15,27,2024-11-27,0.05,284.05,4.6
5632,9,34,2024-10-09,0.05,569.05,3.6
5633,10,113,2024-11-16,0.0,189.0,4.4
5634,5,111,2024-11-12,0.1,116.1,3.7
5635,13,29,2024-08-06,0.05,521.55,4.7
5636,9,73,2024-12-27,0.05,569.05,5.0
5637,10,61,2024-02-22,0.1,170.1,3.9
5638,8,16,2024-03-22,0.05,151.05,3.4
5639,1,92,2024-10-18,0.05,141.55,4.2
5640,10,50,2024-08-24,0.1,170.1,4.1
5641,10,102,2024-05-01,0.2,151.2,4.7
5642,5,17,2024-03-22,0.05,122.55,3.8
5643,8,32,2024-12-31,0.1,143.1,5.0
5644,6,90,2024-10-14,0.15,152.15,3.9
5645,7,47,2024-05-24,0.05,426.55,4.2
5646,5,51,2024-06-01,0.1,116.1,4.2
5647,3,33,2024-04-12,0.1,449.1,4.3
5648,1,30,2024-11-12,0.15,126.65,4.7
5649,12,88,2024-02-16,0.1,152.1,4.5
5650,7,90,2024-10-06,0.0,449.0,5.0
5651,12,4,2024-12-08,0.05,160.55,3.8
5652,11,51,2024-01-28,0.05,616.55,4.0
5653,9,55,2024-04-15,0.05,569.05,3.9
5654,14,18,2024-11-26,0.0,99.0,4.9
5655,10,52,2024-08-12,0.1,170.1,5.0
5656,5,107,2024-06-17,0.05,122.55,4.0
5657,9,48,2024-12-15,0.0,599.0,4.8
5658,8,70,2024-12-23,0.05,151.05,4.8
5659,5,42,2024-03-08,0.05,122.55,4.4
5660,10,110,2024-03-15,0.05,179.55,4.3
5661,13,108,2024-12-31,0.05,521.55,3.9
5662,4,57,2024-09-02,0.1,629.1,4.0
5663,9,104,2024-05-20,0.1,539.1,5.0
5664,13,105,2024-02-02,0.1,494.1,4.0
5665,11,75,2024-07-04,0.15,551.65,3.8
5666,9,64,2024-12-17,0.0,599.0,3.8
5667,4,46,2024-04-05,0.0,699.0,4.5
5668,12,48,2024-03-17,0.15,143.65,5.0
5669,12,6,2024-05-27,0.1,152.1,4.8
5670,9,45,2024-09-25,0.15,509.15,4.2
5671,6,119,2024-05-24,0.1,161.1,5.0
5672,13,72,2024-12-29,0.05,521.55,3.8
5673,6,38,2024-08-22,0.05,170.05,3.7
5674,13,70,2024-05-12,0.0,549.0,3.4
5675,8,3,2024-11-30,0.0,159.0,3.6
5676,3,4,2024-03-06,0.1,449.1,4.6
5677,6,13,2024-03-15,0.15,152.15,3.9
5678,15,26,2024-11-03,0.1,269.1,3.9
5679,10,104,2024-07-21,0.05,179.55,4.1
5680,14,4,2024-03-01,0.1,89.1,4.1
5681,8,70,2024-10-05,0.05,151.05,3.6
5682,11,21,2024-02-01,0.0,649.0,3.9
5683,1,119,2024-05-27,0.15,126.65,4.3
5684,6,109,2024-09-12,0.1,161.1,4.4
5685,7,36,2024-04-09,0.05,426.55,4.0
5686,3,35,2024-10-05,0.0,499.0,4.3
5687,5,18,2024-07-25,0.0,129.0,3.7
5688,14,1,2024-08-17,0.0,99.0,4.0
5689,13,34,2024-02-12,0.2,439.2,4.8
5690,9,47,2024-08-14,0.0,599.0,3.9
5691,5,16,2024-05-24,0.05,122.55,4.0
5692,10,114,2024-04-23,0.0,189.0,4.5
5693,6,34,2024-03-10,0.1,161.1,3.9
5694,12,6,2024-03-21,0.1,152.1,4.3
5695,7,104,2024-11-03,0.15,381.65,4.5
5696,7,61,2024-08-21,0.1,404.1,5.0
5697,3,83,2024-09-18,0.05,474.05,4.3
5698,1,101,2024-08-16,0.1,134.1,4.4
5699,11,51,2024-04-21,0.1,584.1,4.3
5700,7,120,2024-11-27,0.1,404.1,4.6
5701,12,60,2024-12-09,0.1,152.1,4.8
5702,14,96,2024-03-04,0.15,84.15,5.0
5703,1,119,2024-06-15,0.0,149.0,3.8
5704,8,67,2024-01-12,0.1,143.1,4.0
5705,5,81,2024-11-16,0.05,122.55,3.3
5706,12,86,2024-08-28,0.0,169.0,4.4
5707,13,71,2024-04-18,0.15,466.65,4.5
5708,5,18,2024-07-30,0.0,129.0,4.4
5709,7,2,2024-04-23,0.05,426.55,5.0
5710,15,103,2024-12-29,0.05,284.05,4.7
5711,3,52,2024-05-22,0.1,449.1,4.4
5712,8,4,2024-11-23,0.0,159.0,4.1
5713,2,92,2024-06-18,0.05,189.05,4.5
5714,6,119,2024-08-26,0.2,143.2,4.9
5715,4,56,2024-10-17,0.1,629.1,3.7
5716,5,39,2024-06-29,0.1,116.1,3.9
5717,13,99,2024-02-27,0.05,521.55,3.9
5718,9,56,2024-08-24,0.1,539.1,5.0
5719,13,62,2024-08-05,0.05,521.55,4.5
5720,10,41,2024-06-02,0.1,170.1,4.3
5721,12,50,2024-07-11,0.0,169.0,4.6
5722,5,112,2024-10-23,0.1,116.1,4.4
5723,8,86,2024-04-14,0.15,135.15,5.0
5724,9,64,2024-03-26,0.05,569.05,4.0
5725,8,27,2024-11-19,0.05,151.05,3.6
5726,6,20,2024-12-21,0.05,170.05,3.6
5727,6,120,2024-07-30,0.0,179.0,4.7
5728,9,74,2024-06-27,0.05,569.05,4.8
5729,8,70,2024-05-05,0.05,151.05,4.7
5730,3,114,2024-05-21,0.15,424.15,2.9
5731,12,53,2024-03-11,0.2,135.2,4.6
5732,5,101,2024-12-01,0.05,122.55,3.8
5733,6,76,2024-04-22,0.05,170.05,4.7
5734,8,119,2024-11-12,0.05,151.05,4.2
5735,5,41,2024-04-26,0.15,109.65,5.0
5736,12,11,2024-06-11,0.05,160.55,3.6
5737,7,62,2024-08-11,0.05,426.55,4.1
5738,8,30,2024-08-20,0.05,151.05,4.0
5739,8,117,2024-06-21,0.05,151.05,4.9
5740,6,8,2024-05-10,0.05,170.05,4.4
5741,2,8,2024-08-27,0.05,189.05,4.0
5742,4,96,2024-04-09,0.0,699.0,4.5
5743,6,93,2024-08-09,0.0,179.0,3.9
5744,15,61,2024-03-23,0.0,299.0,4.8
5745,8,40,2024-08-26,0.05,151.05,3.8
5746,3,9,2024-02-04,0.2,399.2,4.9
5747,11,77,2024-07-22,0.05,616.55,4.6
5748,11,91,2024-04-09,0.15,551.65,4.1
5749,11,66,2024-03-26,0.05,616.55,5.0
5750,5,22,2024-11-11,0.0,129.0,4.4
5751,3,76,2024-01-18,0.15,424.15,3.4
5752,1,92,2024-04-21,0.05,141.55,3.6
5753,12,20,2024-12-10,0.0,169.0,4.9
5754,13,30,2024-07-20,0.2,439.2,4.7
5755,11,20,2024-07-29,0.05,616.55,4.2
5756,13,116,2024-06-01,0.0,549.0,4.0
5757,1,56,2024-04-12,0.05,141.55,4.3
5758,13,66,2024-06-30,0.1,494.1,3.7
5759,12,60,2024-09-20,0.05,160.55,4.4
5760,12,68,2024-06-05,0.0,169.0,4.8
5761,1,32,2024-05-07,0.0,149.0,3.5
5762,10,25,2024-03-03,0.1,170.1,3.7
5763,8,9,2024-01-13,0.0,159.0,3.9
5764,7,40,2024-06-29,0.1,404.1,4.3
5765,3,27,2024-11-09,0.15,424.15,3.4
5766,14,84,2024-09-25,0.0,99.0,4.9
5767,6,71,2024-09-12,0.2,143.2,4.8
5768,10,94,2024-07-24,0.3,132.3,4.0
5769,1,68,2024-03-27,0.05,141.55,4.3
5770,6,109,2024-05-26,0.0,179.0,3.7
5771,1,12,2024-05-25,0.0,149.0,4.4
5772,5,107,2024-09-23,0.1,116.1,4.1
5773,5,3,2024-07-18,0.0,129.0,4.4
5774,2,65,2024-04-28,0.1,179.1,3.3
5775,5,65,2024-04-04,0.05,122.55,4.5
5776,4,120,2024-10-23,0.05,664.05,3.9
5777,10,51,2024-10-08,0.05,179.55,4.8
5778,13,47,2024-12-29,0.0,549.0,4.9
5779,4,22,2024-12-14,0.15,594.15,4.1
5780,7,66,2024-03-26,0.05,426.55,4.7
5781,8,116,2024-04-15,0.2,127.2,4.2
5782,7,67,2024-07-29,0.0,449.0,5.0
5783,11,43,2024-09-24,0.1,584.1,3.8
5784,2,9,2024-08-06,0.05,189.05,3.5
5785,6,87,2024-08-06,0.1,161.1,3.7
5786,12,21,2024-09-28,0.1,152.1,4.1
5787,2,78,2024-08-31,0.1,179.1,4.0
5788,15,51,2024-03-11,0.0,299.0,4.8
5789,2,102,2024-09-05,0.05,189.05,4.3
5790,4,65,2024-02-15,0.1,629.1,3.3
5791,15,75,2024-04-07,0.05,284.05,4.9
5792,1,4,2024-12-12,0.15,126.65,4.3
5793,3,93,2024-07-07,0.0,499.0,4.9
5794,15,31,2024-01-26,0.05,284.05,3.8
5795,1,75,2024-02-26,0.0,149.0,4.4
5796,12,21,2024-05-20,0.05,160.55,4.4
5797,5,97,2024-06-08,0.1,116.1,3.9
5798,15,36,2024-05-24,0.15,254.15,3.6
5799,10,41,2024-08-14,0.05,179.55,3.6
5800,2,69,2024-01-11,0.1,179.1,4.1
5801,6,50,2024-11-12,0.15,152.15,4.3
5802,12,81,2024-01-27,0.1,152.1,4.2
5803,6,76,2024-01-09,0.1,161.1,4.3
5804,4,68,2024-12-26,0.15,594.15,4.5
5805,12,60,2024-01-17,0.0,169.0,4.2
5806,4,1,2024-06-01,0.3,489.3,4.6
5807,10,93,2024-07-24,0.0,189.0,3.5
5808,3,15,2024-07-28,0.0,499.0,4.1
5809,12,4,2024-06-30,0.1,152.1,4.3
5810,9,2,2024-07-24,0.1,539.1,4.7
5811,7,16,2024-04-07,0.1,404.1,4.4
5812,12,18,2024-11-21,0.05,160.55,3.4
5813,2,13,2024-03-19,0.0,199.0,3.8
5814,12,21,2024-06-22,0.05,160.55,4.0
5815,11,54,2024-10-02,0.05,616.55,2.9
5816,2,43,2024-03-02,0.1,179.1,4.0
5817,5,21,2024-09-18,0.0,129.0,4.6
5818,14,116,2024-01-05,0.0,99.0,4.2
5819,10,99,2024-12-04,0.05,179.55,3.7
5820,15,116,2024-09-11,0.1,269.1,3.9
5821,14,35,2024-11-06,0.05,94.05,4.6
5822,9,16,2024-10-05,0.15,509.15,4.3
5823,15,31,2024-02-04,0.05,284.05,3.6
5824,7,98,2024-03-19,0.1,404.1,4.1
5825,13,100,2024-09-27,0.2,439.2,4.3
5826,9,103,2024-08-24,0.15,509.15,4.0
5827,5,92,2024-07-29,0.05,122.55,3.7
5828,9,33,2024-03-24,0.1,539.1,4.8
5829,8,43,2024-04-18,0.05,151.05,3.8
5830,3,13,2024-10-21,0.0,499.0,3.9
5831,5,16,2024-08-10,0.0,129.0,4.3
5832,13,20,2024-07-04,0.0,549.0,5.0
5833,5,100,2024-03-09,0.1,116.1,4.6
5834,1,9,2024-03-17,0.05,141.55,4.8
5835,6,35,2024-12-31,0.0,179.0,4.7
5836,8,100,2024-03-18,0.0,159.0,4.7
5837,6,86,2024-12-06,0.0,179.0,3.6
5838,13,90,2024-10-08,0.1,494.1,3.9
5839,14,16,2024-10-22,0.05,94.05,5.0
5840,15,78,2024-11-08,0.1,269.1,3.4
5841,5,113,2024-02-06,0.1,116.1,4.5
5842,6,39,2024-10-03,0.0,179.0,3.6
5843,9,120,2024-02-09,0.0,599.0,4.5
5844,11,65,2024-01-19,0.2,519.2,5.0
5845,10,71,2024-11-25,0.05,179.55,4.3
5846,5,99,2024-08-27,0.0,129.0,4.4
5847,7,63,2024-01-22,0.0,449.0,3.9
5848,1,55,2024-10-04,0.1,134.1,4.2
5849,8,42,2024-10-24,0.05,151.05,4.2
5850,4,101,2024-12-23,0.1,629.1,3.9
5851,3,90,2024-06-10,0.05,474.05,4.8
5852,13,11,2024-08-31,0.05,521.55,4.4
5853,13,95,2024-04-14,0.0,549.0,4.0
5854,14,93,2024-07-12,0.0,99.0,4.4
5855,13,112,2024-05-19,0.1,494.1,4.3
5856,4,61,2024-11-10,0.05,664.05,4.7
5857,4,107,2024-08-24,0.3,489.3,3.1
5858,15,38,2024-11-13,0.05,284.05,3.6
5859,15,109,2024-09-27,0.05,284.05,4.8
5860,7,100,2024-11-24,0.0,449.0,5.0
5861,6,37,2024-07-30,0.1,161.1,3.6
5862,13,105,2024-05-24,0.05,521.55,4.2
5863,6,103,2024-10-16,0.05,170.05,4.3
5864,11,110,2024-07-02,0.05,616.55,4.0
5865,2,76,2024-12-31,0.0,199.0,5.0
5866,12,38,2024-01-27,0.0,169.0,4.7
5867,13,42,2024-10-23,0.05,521.55,4.8
5868,7,97,2024-06-25,0.0,449.0,5.0
5869,7,12,2024-05-18,0.0,449.0,4.1
5870,9,101,2024-05-19,0.05,569.05,3.2
5871,5,1,2024-10-11,0.05,122.55,4.2
5872,5,79,2024-02-25,0.0,129.0,4.9
5873,11,38,2024-11-23,0.15,551.65,4.0
5874,10,89,2024-12-09,0.0,189.0,3.6
5875,6,93,2024-12-21,0.0,179.0,4.3
5876,4,33,2024-01-30,0.15,594.15,4.1
5877,8,119,2024-09-15,0.05,151.05,4.4
5878,1,106,2024-12-07,0.15,126.65,4.4
5879,11,64,2024-11-06,0.2,519.2,4.2
5880,3,94,2024-11-24,0.0,499.0,4.2
5881,15,94,2024-09-24,0.0,299.0,4.9
5882,14,39,2024-07-25,0.15,84.15,4.8
5883,6,69,2024-07-26,0.05,170.05,4.8
5884,8,57,2024-11-05,0.15,135.15,4.2
5885,3,59,2024-12-17,0.1,449.1,3.7
5886,8,3,2024-08-07,0.0,159.0,3.6
5887,3,67,2024-11-19,0.05,474.05,4.7
5888,3,21,2024-01-17,0.2,399.2,4.4
5889,14,72,2024-12-30,0.05,94.05,4.1
5890,6,43,2024-05-29,0.1,161.1,3.9
5891,15,16,2024-05-01,0.15,254.15,4.6
5892,6,39,2024-05-04,0.0,179.0,4.8
5893,7,101,2024-02-28,0.05,426.55,4.5
5894,6,36,2024-02-05,0.15,152.15,4.3
5895,3,30,2024-03-23,0.1,449.1,3.9
5896,10,23,2024-10-02,0.05,179.55,4.1
5897,10,88,2024-01-09,0.1,170.1,4.2
5898,9,3,2024-05-18,0.0,599.0,3.7
5899,3,84,2024-03-20,0.05,474.05,4.9
5900,4,23,2024-07-17,0.1,629.1,4.7
5901,11,70,2024-10-11,0.0,649.0,4.0
5902,9,6,2024-10-11,0.15,509.15,4.9
5903,14,13,2024-05-18,0.05,94.05,3.4
5904,9,5,2024-11-18,0.05,569.05,4.4
5905,9,24,2024-12-30,0.05,569.05,4.3
5906,15,115,2024-11-25,0.3,209.3,4.2
5907,1,15,2024-01-08,0.1,134.1,4.5
5908,14,53,2024-03-22,0.1,89.1,3.3
5909,4,76,2024-03-25,0.1,629.1,4.4
5910,7,103,2024-04-12,0.05,426.55,4.6
5911,13,62,2024-11-01,0.1,494.1,5.0
5912,10,40,2024-09-23,0.1,170.1,4.7
5913,1,1,2024-04-23,0.1,134.1,4.8
5914,8,96,2024-03-06,0.15,135.15,4.2
5915,4,64,2024-12-12,0.2,559.2,5.0
5916,10,86,2024-05-03,0.0,189.0,3.5
5917,9,8,2024-09-26,0.05,569.05,3.4
5918,15,51,2024-04-10,0.05,284.05,4.1
5919,7,97,2024-06-12,0.05,426.55,4.1
5920,6,45,2024-11-18,0.2,143.2,4.2
5921,11,6,2024-12-11,0.2,519.2,4.9
5922,14,96,2024-11-02,0.0,99.0,4.3
5923,9,98,2024-03-30,0.05,569.05,4.7
5924,15,102,2024-08-10,0.05,284.05,4.0
5925,14,71,2024-03-05,0.15,84.15,3.7
5926,11,101,2024-12-24,0.05,616.55,4.5
5927,9,106,2024-04-07,0.05,569.05,4.3
5928,10,66,2024-10-31,0.05,179.55,4.4
5929,15,68,2024-09-01,0.1,269.1,4.3
5930,5,54,2024-06-10,0.0,129.0,4.5
5931,8,103,2024-09-10,0.1,143.1,3.9
5932,4,115,2024-02-29,0.2,559.2,3.7
5933,3,52,2024-05-01,0.0,499.0,4.9
5934,5,101,2024-08-19,0.05,122.55,4.2
5935,4,82,2024-03-06,0.0,699.0,4.6
5936,8,55,2024-03-17,0.3,111.3,4.3
5937,8,7,2024-01-07,0.1,143.1,5.0
5938,3,4,2024-12-20,0.05,474.05,4.3
5939,4,57,2024-11-17,0.05,664.05,4.1
5940,8,77,2024-05-05,0.1,143.1,4.9
5941,11,15,2024-04-16,0.0,649.0,4.1
5942,6,29,2024-10-16,0.15,152.15,4.3
5943,12,75,2024-11-03,0.05,160.55,4.2
5944,1,69,2024-09-16,0.05,141.55,3.9
5945,8,69,2024-02-01,0.1,143.1,4.1
5946,4,35,2024-06-05,0.05,664.05,4.4
5947,2,64,2024-03-12,0.0,199.0,3.7
5948,15,33,2024-07-09,0.0,299.0,3.8
5949,9,21,2024-02-18,0.05,569.05,4.4
5950,3,67,2024-07-06,0.05,474.05,4.2
5951,6,64,2024-11-11,0.05,170.05,4.1
5952,13,102,2024-09-03,0.1,494.1,3.9
5953,6,61,2024-10-01,0.0,179.0,3.1
5954,4,47,2024-06-17,0.05,664.05,4.5
5955,8,5,2024-11-09,0.1,143.1,4.5
5956,7,29,2024-11-11,0.05,426.55,4.5
5957,6,7,2024-11-10,0.05,170.05,4.0
5958,15,11,2024-06-22,0.0,299.0,5.0
5959,5,2,2024-08-02,0.1,116.1,4.5
5960,1,118,2024-12-01,0.05,141.55,4.6
5961,4,72,2024-04-29,0.1,629.1,4.5
5962,1,117,2024-09-27,0.1,134.1,5.0
5963,10,33,2024-12-10,0.15,160.65,4.0
5964,12,112,2024-02-11,0.1,152.1,4.0
5965,14,52,2024-02-26,0.3,69.3,5.0
5966,6,76,2024-11-10,0.0,179.0,4.2
5967,13,113,2024-09-30,0.2,439.2,4.5
5968,11,9,2024-10-24,0.05,616.55,3.0
5969,9,110,2024-09-17,0.05,569.05,4.9
5970,15,85,2024-11-23,0.05,284.05,4.8
5971,2,53,2024-10-29,0.1,179.1,3.2
5972,9,70,2024-04-22,0.1,539.1,4.0
5973,5,20,2024-05-24,0.1,116.1,4.6
5974,5,54,2024-04-17,0.05,122.55,4.6
5975,4,89,2024-05-14,0.0,699.0,4.4
5976,5,113,2024-09-06,0.1,116.1,4.7
5977,9,40,2024-12-15,0.0,599.0,4.7
5978,9,118,2024-08-29,0.0,599.0,3.6
5979,12,75,2024-12-13,0.2,135.2,4.4
5980,2,41,2024-03-05,0.05,189.05,3.4
5981,6,104,2024-10-17,0.0,179.0,4.9
5982,2,8,2024-07-13,0.0,199.0,3.9
5983,5,26,2024-10-26,0.1,116.1,4.7
5984,14,43,2024-11-20,0.15,84.15,3.5
5985,11,25,2024-04-30,0.0,649.0,4.9
5986,10,80,2024-01-28,0.05,179.55,3.7
5987,11,3,2024-12-17,0.2,519.2,3.5
5988,7,106,2024-12-31,0.0,449.0,3.7
5989,6,47,2024-04-21,0.05,170.05,4.6
5990,2,10,2024-12-08,0.15,169.15,3.4
5991,7,111,2024-09-24,0.05,426.55,4.5
5992,7,42,2024-04-11,0.05,426.55,3.9
5993,3,45,2024-11-02,0.2,399.2,5.0
5994,15,6,2024-05-31,0.0,299.0,4.2
5995,1,41,2024-02-14,0.1,134.1,4.5
5996,13,52,2024-06-10,0.05,521.55,4.5
5997,8,17,2024-02-05,0.0,159.0,3.8
5998,8,114,2024-07-01,0.05,151.05,3.7
5999,13,53,2024-04-26,0.0,549.0,4.6
6000,3,41,2024-10-26,0.05,474.05,4.3
6001,7,59,2024-12-26,0.05,426.55,4.2
6002,13,36,2024-12-22,0.1,494.1,4.9
6003,10,9,2024-12-20,0.05,179.55,4.1
6004,6,46,2024-12-26,0.1,161.1,4.1
6005,2,89,2024-03-09,0.05,189.05,4.5
6006,4,119,2024-11-01,0.2,559.2,5.0
6007,8,9,2024-11-12,0.1,143.1,4.6
6008,4,68,2024-02-20,0.05,664.05,4.8
6009,9,66,2024-06-05,0.0,599.0,3.7
6010,3,3,2024-10-22,0.05,474.05,4.5
6011,14,14,2024-02-19,0.05,94.05,3.9
6012,4,92,2024-10-21,0.0,699.0,4.6
6013,15,58,2024-03-20,0.05,284.05,4.2
6014,10,71,2024-12-14,0.0,189.0,4.4
6015,1,20,2024-10-25,0.05,141.55,4.1
6016,3,97,2024-03-28,0.1,449.1,4.5
6017,6,47,2024-07-24,0.0,179.0,4.5
6018,6,67,2024-12-11,0.1,161.1,3.6
6019,8,55,2024-12-22,0.05,151.05,4.0
6020,7,64,2024-03-03,0.2,359.2,4.3
6021,3,84,2024-03-31,0.2,399.2,4.4
6022,3,106,2024-04-03,0.0,499.0,4.0
6023,7,29,2024-08-17,0.0,449.0,4.0
6024,6,106,2024-01-19,0.1,161.1,4.6
6025,13,99,2024-06-16,0.0,549.0,4.1
6026,12,51,2024-12-13,0.1,152.1,4.0
6027,15,6,2024-03-21,0.0,299.0,4.1
6028,4,61,2024-04-16,0.0,699.0,4.6
6029,13,95,2024-05-25,0.1,494.1,4.7
6030,13,9,2024-01-10,0.05,521.55,3.9
6031,10,120,2024-12-20,0.05,179.55,4.3
6032,2,62,2024-07-03,0.05,189.05,4.6
6033,3,80,2024-06-23,0.1,449.1,3.5
6034,13,89,2024-08-10,0.1,494.1,4.5
6035,3,11,2024-07-22,0.1,449.1,4.2
6036,6,109,2024-04-17,0.1,161.1,4.5
6037,9,115,2024-10-09,0.2,479.2,4.3
6038,12,26,2024-07-08,0.1,152.1,3.1
6039,9,3,2024-09-20,0.2,479.2,3.3
6040,10,32,2024-11-12,0.0,189.0,4.5
6041,14,54,2024-11-25,0.05,94.05,4.1
6042,2,120,2024-09-05,0.1,179.1,4.8
6043,6,59,2024-12-16,0.0,179.0,5.0
6044,2,80,2024-12-31,0.05,189.05,3.3
6045,12,65,2024-08-10,0.15,143.65,3.6
6046,2,77,2024-11-02,0.2,159.2,4.6
6047,13,13,2024-12-24,0.05,521.55,4.5
6048,12,49,2024-06-28,0.1,152.1,4.8
6049,13,90,2024-07-23,0.05,521.55,3.9
6050,9,10,2024-06-29,0.0,599.0,4.3
6051,11,3,2024-05-19,0.0,649.0,4.0
6052,11,13,2024-01-06,0.0,649.0,4.1
6053,13,70,2024-03-19,0.1,494.1,4.0
6054,2,99,2024-07-28,0.0,199.0,4.2
6055,4,63,2024-12-12,0.0,699.0,4.9
6056,5,111,2024-07-21,0.2,103.2,5.0
6057,12,90,2024-07-15,0.2,135.2,4.2
6058,11,112,2024-04-06,0.15,551.65,4.9
6059,8,22,2024-12-25,0.1,143.1,4.5
6060,3,20,2024-06-22,0.05,474.05,4.2
6061,11,117,2024-11-08,0.05,616.55,4.1
6062,7,13,2024-06-07,0.2,359.2,4.8
6063,2,65,2024-02-05,0.05,189.05,4.3
6064,5,77,2024-12-19,0.05,122.55,4.8
6065,2,67,2024-03-24,0.2,159.2,3.8
6066,11,81,2024-07-15,0.1,584.1,4.0
6067,3,65,2024-09-09,0.05,474.05,5.0
6068,8,56,2024-04-03,0.1,143.1,3.8
6069,9,82,2024-12-01,0.05,569.05,5.0
6070,14,24,2024-03-13,0.05,94.05,4.5
6071,13,106,2024-08-06,0.05,521.55,4.8
6072,8,79,2024-12-06,0.3,111.3,4.4
6073,3,41,2024-06-23,0.15,424.15,4.6
6074,13,48,2024-11-06,0.05,521.55,4.7
6075,3,20,2024-02-29,0.2,399.2,3.4
6076,9,118,2024-12-06,0.15,509.15,4.4
6077,8,42,2024-11-04,0.1,143.1,3.7
6078,13,68,2024-05-05,0.0,549.0,4.7
6079,4,17,2024-09-02,0.15,594.15,4.1
